Unnamed: 0,Name,Type,Health,Attack,Defence,Moves
1101,Maushold,Normal,74,75,70,"Acupressure,After You,Assist,Attract,Barrage,Baton Pass,Belly Drum,Bestow,Bide,Bind,Block,Blood Moon,Body Slam,Boomburst,Breakneck Blitz,Camouflage,Captivate,Celebrate,Chip Away,Comet Punch,Confide,Constrict,Conversion,Conversion 2,Copycat,Court Change,Covet,Crush Claw,Crush Grip,Cut,Defense Curl,Disable,Dizzy Punch,Doodle,Double Hit,Double Slap,Double Team,Double-Edge,Echoed Voice,Egg Bomb,Encore,Endeavor,Endure,Entrainment,Explosion,Extreme Evoboost,Extreme Speed,Facade,Fake Out,False Swipe,Feint,Fillet Away,Flail,Flash,Focus Energy,Follow Me,Foresight,Frustration,Fury Attack,Fury Swipes,G-Max Cuddle,G-Max Gold Rush,G-Max Replenish,Giga Impact,Glare,Growl,Growth,Guillotine,Happy Hour,Harden,Head Charge,Headbutt,Heal Bell,Helping Hand,Hidden Power,Hold Back,Hold Hands,Horn Attack,Horn Drill,Howl,Hyper Beam,Hyper Drill,Hyper Fang,Hyper Voice,Judgment,Laser Focus,Last Resort,Leer,Lock-On,Lovely Kiss,Lucky Chant,Max Guard,Max Strike,Me First,Mean Look,Mega Kick,Mega Punch,Metronome,Milk Drink,Mimic,Mind Reader,Minimize,Morning Sun,Multi-Attack,Natural Gift,Nature Power,Noble Roar,Odor Sleuth,Pain Split,Pay Day,Perish Song,Play Nice,Population Bomb,Pound,Power Shift,Present,Protect,Psych Up,Pulverizing Pancake,Quick Attack,Rage,Raging Bull,Rapid Spin,Razor Wind,Recover,Recycle,Reflect Type,Refresh,Relic Song,Retaliate,Return,Revelation Dance,Revival Blessing,Roar,Rock Climb,Round,Safeguard,Scary Face,Scratch,Screech,Secret Power,Self-Destruct,Sharpen,Shed Tail,Shell Smash,Simple Beam,Sing,Sketch,Skull Bash,Slack Off,Slam,Slash,Sleep Talk,Smelling Salts,Smokescreen,Snore,Soft-Boiled,Sonic Boom,Spike Cannon,Spit Up,Splash,Spotlight,Stockpile,Stomp,Strength,Struggle,Stuff Cheeks,Substitute,Super Fang,Supersonic,Swagger,Swallow,Sweet Scent,Swift,Swords Dance,Tackle,Tail Slap,Tail Whip,Take Down,Tearful Look,Teatime,Techno Blast,Teeter Dance,Tera Blast,Tera Starstorm,Terrain Pulse,Thrash,Tickle,Tidy Up,Transform,Tri Attack,Trump Card,Uproar,Veevee Volley,Vise Grip,Weather Ball,Whirlwind,Wish,Work Up,Wrap,Wring Out,Yawn"
1102,Fidough,Fairy,37,55,70,"Alluring Voice,Aromatic Mist,Baby-Doll Eyes,Charm,Crafty Shield,Dazzling Gleam,Decorate,Disarming Voice,Draining Kiss,Fairy Lock,Fairy Wind,Fleur Cannon,Floral Healing,Flower Shield,G-Max Finale,G-Max Smite,Geomancy,Guardian of Alola,Let's Snuggle Forever,Light of Ruin,Magical Torque,Max Starfall,Misty Explosion,Misty Terrain,Moonblast,Moonlight,Nature's Madness,Play Rough,Sparkly Swirl,Spirit Break,Springtide Storm,Strange Steam,Sweet Kiss,Twinkle Tackle"
1103,Dachsbun,Fairy,57,80,115,"Alluring Voice,Aromatic Mist,Baby-Doll Eyes,Charm,Crafty Shield,Dazzling Gleam,Decorate,Disarming Voice,Draining Kiss,Fairy Lock,Fairy Wind,Fleur Cannon,Floral Healing,Flower Shield,G-Max Finale,G-Max Smite,Geomancy,Guardian of Alola,Let's Snuggle Forever,Light of Ruin,Magical Torque,Max Starfall,Misty Explosion,Misty Terrain,Moonblast,Moonlight,Nature's Madness,Play Rough,Sparkly Swirl,Spirit Break,Springtide Storm,Strange Steam,Sweet Kiss,Twinkle Tackle"
1104,Smoliv,Grass,41,35,45,"Absorb,Apple Acid,Aromatherapy,Bloom Doom,Branch Poke,Bullet Seed,Chloroblast,Cotton Guard,Cotton Spore,Drum Beating,Energy Ball,Flower Trick,Forest's Curse,Frenzy Plant,G-Max Drum Solo,G-Max Sweetness,G-Max Tartness,G-Max Vine Lash,Giga Drain,Grass Knot,Grass Pledge,Grass Whistle,Grassy Glide,Grassy Terrain,Grav Apple,Horn Leech,Ingrain,Ivy Cudgel,Jungle Healing,Leaf Blade,Leaf Storm,Leaf Tornado,Leafage,Leech Seed,Magical Leaf,Matcha Gotcha,Max Overgrowth,Mega Drain,Needle Arm,Petal Blizzard,Petal Dance,Power Whip,Razor Leaf,Sappy Seed,Seed Bomb,Seed Flare,Sleep Powder,Snap Trap,Solar Beam,Solar Blade,Spicy Extract,Spiky Shield,Spore,Strength Sap,Stun Spore,Synthesis,Syrup Bomb,Trailblaze,Trop Kick,Vine Whip,Wood Hammer,Worry Seed"
1105,Dolliv,Grass,52,53,60,"Absorb,Apple Acid,Aromatherapy,Bloom Doom,Branch Poke,Bullet Seed,Chloroblast,Cotton Guard,Cotton Spore,Drum Beating,Energy Ball,Flower Trick,Forest's Curse,Frenzy Plant,G-Max Drum Solo,G-Max Sweetness,G-Max Tartness,G-Max Vine Lash,Giga Drain,Grass Knot,Grass Pledge,Grass Whistle,Grassy Glide,Grassy Terrain,Grav Apple,Horn Leech,Ingrain,Ivy Cudgel,Jungle Healing,Leaf Blade,Leaf Storm,Leaf Tornado,Leafage,Leech Seed,Magical Leaf,Matcha Gotcha,Max Overgrowth,Mega Drain,Needle Arm,Petal Blizzard,Petal Dance,Power Whip,Razor Leaf,Sappy Seed,Seed Bomb,Seed Flare,Sleep Powder,Snap Trap,Solar Beam,Solar Blade,Spicy Extract,Spiky Shield,Spore,Strength Sap,Stun Spore,Synthesis,Syrup Bomb,Trailblaze,Trop Kick,Vine Whip,Wood Hammer,Worry Seed"
1106,Arboliva,Grass,78,69,90,"Absorb,Apple Acid,Aromatherapy,Bloom Doom,Branch Poke,Bullet Seed,Chloroblast,Cotton Guard,Cotton Spore,Drum Beating,Energy Ball,Flower Trick,Forest's Curse,Frenzy Plant,G-Max Drum Solo,G-Max Sweetness,G-Max Tartness,G-Max Vine Lash,Giga Drain,Grass Knot,Grass Pledge,Grass Whistle,Grassy Glide,Grassy Terrain,Grav Apple,Horn Leech,Ingrain,Ivy Cudgel,Jungle Healing,Leaf Blade,Leaf Storm,Leaf Tornado,Leafage,Leech Seed,Magical Leaf,Matcha Gotcha,Max Overgrowth,Mega Drain,Needle Arm,Petal Blizzard,Petal Dance,Power Whip,Razor Leaf,Sappy Seed,Seed Bomb,Seed Flare,Sleep Powder,Snap Trap,Solar Beam,Solar Blade,Spicy Extract,Spiky Shield,Spore,Strength Sap,Stun Spore,Synthesis,Syrup Bomb,Trailblaze,Trop Kick,Vine Whip,Wood Hammer,Worry Seed"
1107,Squawkabilly,Normal,82,96,51,"Acupressure,After You,Assist,Attract,Barrage,Baton Pass,Belly Drum,Bestow,Bide,Bind,Block,Blood Moon,Body Slam,Boomburst,Breakneck Blitz,Camouflage,Captivate,Celebrate,Chip Away,Comet Punch,Confide,Constrict,Conversion,Conversion 2,Copycat,Court Change,Covet,Crush Claw,Crush Grip,Cut,Defense Curl,Disable,Dizzy Punch,Doodle,Double Hit,Double Slap,Double Team,Double-Edge,Echoed Voice,Egg Bomb,Encore,Endeavor,Endure,Entrainment,Explosion,Extreme Evoboost,Extreme Speed,Facade,Fake Out,False Swipe,Feint,Fillet Away,Flail,Flash,Focus Energy,Follow Me,Foresight,Frustration,Fury Attack,Fury Swipes,G-Max Cuddle,G-Max Gold Rush,G-Max Replenish,Giga Impact,Glare,Growl,Growth,Guillotine,Happy Hour,Harden,Head Charge,Headbutt,Heal Bell,Helping Hand,Hidden Power,Hold Back,Hold Hands,Horn Attack,Horn Drill,Howl,Hyper Beam,Hyper Drill,Hyper Fang,Hyper Voice,Judgment,Laser Focus,Last Resort,Leer,Lock-On,Lovely Kiss,Lucky Chant,Max Guard,Max Strike,Me First,Mean Look,Mega Kick,Mega Punch,Metronome,Milk Drink,Mimic,Mind Reader,Minimize,Morning Sun,Multi-Attack,Natural Gift,Nature Power,Noble Roar,Odor Sleuth,Pain Split,Pay Day,Perish Song,Play Nice,Population Bomb,Pound,Power Shift,Present,Protect,Psych Up,Pulverizing Pancake,Quick Attack,Rage,Raging Bull,Rapid Spin,Razor Wind,Recover,Recycle,Reflect Type,Refresh,Relic Song,Retaliate,Return,Revelation Dance,Revival Blessing,Roar,Rock Climb,Round,Safeguard,Scary Face,Scratch,Screech,Secret Power,Self-Destruct,Sharpen,Shed Tail,Shell Smash,Simple Beam,Sing,Sketch,Skull Bash,Slack Off,Slam,Slash,Sleep Talk,Smelling Salts,Smokescreen,Snore,Soft-Boiled,Sonic Boom,Spike Cannon,Spit Up,Splash,Spotlight,Stockpile,Stomp,Strength,Struggle,Stuff Cheeks,Substitute,Super Fang,Supersonic,Swagger,Swallow,Sweet Scent,Swift,Swords Dance,Tackle,Tail Slap,Tail Whip,Take Down,Tearful Look,Teatime,Techno Blast,Teeter Dance,Tera Blast,Tera Starstorm,Terrain Pulse,Thrash,Tickle,Tidy Up,Transform,Tri Attack,Trump Card,Uproar,Veevee Volley,Vise Grip,Weather Ball,Whirlwind,Wish,Work Up,Wrap,Wring Out,Yawn"
1108,Squawkabilly,Normal,82,96,51,"Acupressure,After You,Assist,Attract,Barrage,Baton Pass,Belly Drum,Bestow,Bide,Bind,Block,Blood Moon,Body Slam,Boomburst,Breakneck Blitz,Camouflage,Captivate,Celebrate,Chip Away,Comet Punch,Confide,Constrict,Conversion,Conversion 2,Copycat,Court Change,Covet,Crush Claw,Crush Grip,Cut,Defense Curl,Disable,Dizzy Punch,Doodle,Double Hit,Double Slap,Double Team,Double-Edge,Echoed Voice,Egg Bomb,Encore,Endeavor,Endure,Entrainment,Explosion,Extreme Evoboost,Extreme Speed,Facade,Fake Out,False Swipe,Feint,Fillet Away,Flail,Flash,Focus Energy,Follow Me,Foresight,Frustration,Fury Attack,Fury Swipes,G-Max Cuddle,G-Max Gold Rush,G-Max Replenish,Giga Impact,Glare,Growl,Growth,Guillotine,Happy Hour,Harden,Head Charge,Headbutt,Heal Bell,Helping Hand,Hidden Power,Hold Back,Hold Hands,Horn Attack,Horn Drill,Howl,Hyper Beam,Hyper Drill,Hyper Fang,Hyper Voice,Judgment,Laser Focus,Last Resort,Leer,Lock-On,Lovely Kiss,Lucky Chant,Max Guard,Max Strike,Me First,Mean Look,Mega Kick,Mega Punch,Metronome,Milk Drink,Mimic,Mind Reader,Minimize,Morning Sun,Multi-Attack,Natural Gift,Nature Power,Noble Roar,Odor Sleuth,Pain Split,Pay Day,Perish Song,Play Nice,Population Bomb,Pound,Power Shift,Present,Protect,Psych Up,Pulverizing Pancake,Quick Attack,Rage,Raging Bull,Rapid Spin,Razor Wind,Recover,Recycle,Reflect Type,Refresh,Relic Song,Retaliate,Return,Revelation Dance,Revival Blessing,Roar,Rock Climb,Round,Safeguard,Scary Face,Scratch,Screech,Secret Power,Self-Destruct,Sharpen,Shed Tail,Shell Smash,Simple Beam,Sing,Sketch,Skull Bash,Slack Off,Slam,Slash,Sleep Talk,Smelling Salts,Smokescreen,Snore,Soft-Boiled,Sonic Boom,Spike Cannon,Spit Up,Splash,Spotlight,Stockpile,Stomp,Strength,Struggle,Stuff Cheeks,Substitute,Super Fang,Supersonic,Swagger,Swallow,Sweet Scent,Swift,Swords Dance,Tackle,Tail Slap,Tail Whip,Take Down,Tearful Look,Teatime,Techno Blast,Teeter Dance,Tera Blast,Tera Starstorm,Terrain Pulse,Thrash,Tickle,Tidy Up,Transform,Tri Attack,Trump Card,Uproar,Veevee Volley,Vise Grip,Weather Ball,Whirlwind,Wish,Work Up,Wrap,Wring Out,Yawn"
1109,Squawkabilly,Normal,82,96,51,"Acupressure,After You,Assist,Attract,Barrage,Baton Pass,Belly Drum,Bestow,Bide,Bind,Block,Blood Moon,Body Slam,Boomburst,Breakneck Blitz,Camouflage,Captivate,Celebrate,Chip Away,Comet Punch,Confide,Constrict,Conversion,Conversion 2,Copycat,Court Change,Covet,Crush Claw,Crush Grip,Cut,Defense Curl,Disable,Dizzy Punch,Doodle,Double Hit,Double Slap,Double Team,Double-Edge,Echoed Voice,Egg Bomb,Encore,Endeavor,Endure,Entrainment,Explosion,Extreme Evoboost,Extreme Speed,Facade,Fake Out,False Swipe,Feint,Fillet Away,Flail,Flash,Focus Energy,Follow Me,Foresight,Frustration,Fury Attack,Fury Swipes,G-Max Cuddle,G-Max Gold Rush,G-Max Replenish,Giga Impact,Glare,Growl,Growth,Guillotine,Happy Hour,Harden,Head Charge,Headbutt,Heal Bell,Helping Hand,Hidden Power,Hold Back,Hold Hands,Horn Attack,Horn Drill,Howl,Hyper Beam,Hyper Drill,Hyper Fang,Hyper Voice,Judgment,Laser Focus,Last Resort,Leer,Lock-On,Lovely Kiss,Lucky Chant,Max Guard,Max Strike,Me First,Mean Look,Mega Kick,Mega Punch,Metronome,Milk Drink,Mimic,Mind Reader,Minimize,Morning Sun,Multi-Attack,Natural Gift,Nature Power,Noble Roar,Odor Sleuth,Pain Split,Pay Day,Perish Song,Play Nice,Population Bomb,Pound,Power Shift,Present,Protect,Psych Up,Pulverizing Pancake,Quick Attack,Rage,Raging Bull,Rapid Spin,Razor Wind,Recover,Recycle,Reflect Type,Refresh,Relic Song,Retaliate,Return,Revelation Dance,Revival Blessing,Roar,Rock Climb,Round,Safeguard,Scary Face,Scratch,Screech,Secret Power,Self-Destruct,Sharpen,Shed Tail,Shell Smash,Simple Beam,Sing,Sketch,Skull Bash,Slack Off,Slam,Slash,Sleep Talk,Smelling Salts,Smokescreen,Snore,Soft-Boiled,Sonic Boom,Spike Cannon,Spit Up,Splash,Spotlight,Stockpile,Stomp,Strength,Struggle,Stuff Cheeks,Substitute,Super Fang,Supersonic,Swagger,Swallow,Sweet Scent,Swift,Swords Dance,Tackle,Tail Slap,Tail Whip,Take Down,Tearful Look,Teatime,Techno Blast,Teeter Dance,Tera Blast,Tera Starstorm,Terrain Pulse,Thrash,Tickle,Tidy Up,Transform,Tri Attack,Trump Card,Uproar,Veevee Volley,Vise Grip,Weather Ball,Whirlwind,Wish,Work Up,Wrap,Wring Out,Yawn"
1110,Squawkabilly,Normal,82,96,51,"Acupressure,After You,Assist,Attract,Barrage,Baton Pass,Belly Drum,Bestow,Bide,Bind,Block,Blood Moon,Body Slam,Boomburst,Breakneck Blitz,Camouflage,Captivate,Celebrate,Chip Away,Comet Punch,Confide,Constrict,Conversion,Conversion 2,Copycat,Court Change,Covet,Crush Claw,Crush Grip,Cut,Defense Curl,Disable,Dizzy Punch,Doodle,Double Hit,Double Slap,Double Team,Double-Edge,Echoed Voice,Egg Bomb,Encore,Endeavor,Endure,Entrainment,Explosion,Extreme Evoboost,Extreme Speed,Facade,Fake Out,False Swipe,Feint,Fillet Away,Flail,Flash,Focus Energy,Follow Me,Foresight,Frustration,Fury Attack,Fury Swipes,G-Max Cuddle,G-Max Gold Rush,G-Max Replenish,Giga Impact,Glare,Growl,Growth,Guillotine,Happy Hour,Harden,Head Charge,Headbutt,Heal Bell,Helping Hand,Hidden Power,Hold Back,Hold Hands,Horn Attack,Horn Drill,Howl,Hyper Beam,Hyper Drill,Hyper Fang,Hyper Voice,Judgment,Laser Focus,Last Resort,Leer,Lock-On,Lovely Kiss,Lucky Chant,Max Guard,Max Strike,Me First,Mean Look,Mega Kick,Mega Punch,Metronome,Milk Drink,Mimic,Mind Reader,Minimize,Morning Sun,Multi-Attack,Natural Gift,Nature Power,Noble Roar,Odor Sleuth,Pain Split,Pay Day,Perish Song,Play Nice,Population Bomb,Pound,Power Shift,Present,Protect,Psych Up,Pulverizing Pancake,Quick Attack,Rage,Raging Bull,Rapid Spin,Razor Wind,Recover,Recycle,Reflect Type,Refresh,Relic Song,Retaliate,Return,Revelation Dance,Revival Blessing,Roar,Rock Climb,Round,Safeguard,Scary Face,Scratch,Screech,Secret Power,Self-Destruct,Sharpen,Shed Tail,Shell Smash,Simple Beam,Sing,Sketch,Skull Bash,Slack Off,Slam,Slash,Sleep Talk,Smelling Salts,Smokescreen,Snore,Soft-Boiled,Sonic Boom,Spike Cannon,Spit Up,Splash,Spotlight,Stockpile,Stomp,Strength,Struggle,Stuff Cheeks,Substitute,Super Fang,Supersonic,Swagger,Swallow,Sweet Scent,Swift,Swords Dance,Tackle,Tail Slap,Tail Whip,Take Down,Tearful Look,Teatime,Techno Blast,Teeter Dance,Tera Blast,Tera Starstorm,Terrain Pulse,Thrash,Tickle,Tidy Up,Transform,Tri Attack,Trump Card,Uproar,Veevee Volley,Vise Grip,Weather Ball,Whirlwind,Wish,Work Up,Wrap,Wring Out,Yawn"
1111,Nacli,Rock,55,55,75,"Accelerock,Ancient Power,Continental Crush,Diamond Storm,G-Max Volcalith,Head Smash,Max Rockfall,Meteor Beam,Mighty Cleave,Power Gem,Rock Blast,Rock Polish,Rock Slide,Rock Throw,Rock Tomb,Rock Wrecker,Rollout,Salt Cure,Sandstorm,Smack Down,Splintered Stormshards,Stealth Rock,Stone Axe,Stone Edge,Tar Shot,Wide Guard"
1112,Naclstack,Rock,60,60,100,"Accelerock,Ancient Power,Continental Crush,Diamond Storm,G-Max Volcalith,Head Smash,Max Rockfall,Meteor Beam,Mighty Cleave,Power Gem,Rock Blast,Rock Polish,Rock Slide,Rock Throw,Rock Tomb,Rock Wrecker,Rollout,Salt Cure,Sandstorm,Smack Down,Splintered Stormshards,Stealth Rock,Stone Axe,Stone Edge,Tar Shot,Wide Guard"
1113,Garganacl,Rock,100,100,130,"Accelerock,Ancient Power,Continental Crush,Diamond Storm,G-Max Volcalith,Head Smash,Max Rockfall,Meteor Beam,Mighty Cleave,Power Gem,Rock Blast,Rock Polish,Rock Slide,Rock Throw,Rock Tomb,Rock Wrecker,Rollout,Salt Cure,Sandstorm,Smack Down,Splintered Stormshards,Stealth Rock,Stone Axe,Stone Edge,Tar Shot,Wide Guard"
1114,Charcadet,Fire,40,50,40,"Armor Cannon,Bitter Blade,Blast Burn,Blaze Kick,Blazing Torque,Blue Flare,Burn Up,Burning Bulwark,Burning Jealousy,Ember,Eruption,Fiery Dance,Fire Blast,Fire Fang,Fire Lash,Fire Pledge,Fire Punch,Fire Spin,Flame Burst,Flame Charge,Flame Wheel,Flamethrower,Flare Blitz,Fusion Flare,G-Max Centiferno,G-Max Fireball,G-Max Wildfire,Heat Crash,Heat Wave,Incinerate,Inferno,Inferno Overdrive,Lava Plume,Magma Storm,Max Flare,Mind Blown,Mystical Fire,Overheat,Pyro Ball,Raging Fury,Sacred Fire,Searing Shot,Shell Trap,Sizzly Slide,Sunny Day,Temper Flare,Torch Song,V-create,Will-O-Wisp"
1115,Armarouge,Fire,85,60,100,"Armor Cannon,Bitter Blade,Blast Burn,Blaze Kick,Blazing Torque,Blue Flare,Burn Up,Burning Bulwark,Burning Jealousy,Ember,Eruption,Fiery Dance,Fire Blast,Fire Fang,Fire Lash,Fire Pledge,Fire Punch,Fire Spin,Flame Burst,Flame Charge,Flame Wheel,Flamethrower,Flare Blitz,Fusion Flare,G-Max Centiferno,G-Max Fireball,G-Max Wildfire,Heat Crash,Heat Wave,Incinerate,Inferno,Inferno Overdrive,Lava Plume,Magma Storm,Max Flare,Mind Blown,Mystical Fire,Overheat,Pyro Ball,Raging Fury,Sacred Fire,Searing Shot,Shell Trap,Sizzly Slide,Sunny Day,Temper Flare,Torch Song,V-create,Will-O-Wisp"
1116,Ceruledge,Fire,75,125,80,"Armor Cannon,Bitter Blade,Blast Burn,Blaze Kick,Blazing Torque,Blue Flare,Burn Up,Burning Bulwark,Burning Jealousy,Ember,Eruption,Fiery Dance,Fire Blast,Fire Fang,Fire Lash,Fire Pledge,Fire Punch,Fire Spin,Flame Burst,Flame Charge,Flame Wheel,Flamethrower,Flare Blitz,Fusion Flare,G-Max Centiferno,G-Max Fireball,G-Max Wildfire,Heat Crash,Heat Wave,Incinerate,Inferno,Inferno Overdrive,Lava Plume,Magma Storm,Max Flare,Mind Blown,Mystical Fire,Overheat,Pyro Ball,Raging Fury,Sacred Fire,Searing Shot,Shell Trap,Sizzly Slide,Sunny Day,Temper Flare,Torch Song,V-create,Will-O-Wisp"
1117,Tadbulb,Electric,61,31,41,"10,000,000 Volt Thunderbolt,Aura Wheel,Bolt Beak,Bolt Strike,Buzzy Buzz,Catastropika,Charge,Charge Beam,Discharge,Double Shock,Eerie Impulse,Electric Terrain,Electrify,Electro Ball,Electro Drift,Electro Shot,Electroweb,Fusion Bolt,G-Max Stun Shock,G-Max Volt Crash,Gigavolt Havoc,Ion Deluge,Magnet Rise,Magnetic Flux,Max Lightning,Nuzzle,Overdrive,Parabolic Charge,Pika Papow,Plasma Fists,Rising Voltage,Shock Wave,Spark,Stoked Sparksurfer,Supercell Slam,Thunder,Thunder Cage,Thunder Fang,Thunder Punch,Thunder Shock,Thunder Wave,Thunderbolt,Thunderclap,Volt Switch,Volt Tackle,Wild Charge,Wildbolt Storm,Zap Cannon,Zing Zap,Zippy Zap"
1118,Bellibolt,Electric,109,64,91,"10,000,000 Volt Thunderbolt,Aura Wheel,Bolt Beak,Bolt Strike,Buzzy Buzz,Catastropika,Charge,Charge Beam,Discharge,Double Shock,Eerie Impulse,Electric Terrain,Electrify,Electro Ball,Electro Drift,Electro Shot,Electroweb,Fusion Bolt,G-Max Stun Shock,G-Max Volt Crash,Gigavolt Havoc,Ion Deluge,Magnet Rise,Magnetic Flux,Max Lightning,Nuzzle,Overdrive,Parabolic Charge,Pika Papow,Plasma Fists,Rising Voltage,Shock Wave,Spark,Stoked Sparksurfer,Supercell Slam,Thunder,Thunder Cage,Thunder Fang,Thunder Punch,Thunder Shock,Thunder Wave,Thunderbolt,Thunderclap,Volt Switch,Volt Tackle,Wild Charge,Wildbolt Storm,Zap Cannon,Zing Zap,Zippy Zap"
1119,Wattrel,Electric,40,40,35,"10,000,000 Volt Thunderbolt,Aura Wheel,Bolt Beak,Bolt Strike,Buzzy Buzz,Catastropika,Charge,Charge Beam,Discharge,Double Shock,Eerie Impulse,Electric Terrain,Electrify,Electro Ball,Electro Drift,Electro Shot,Electroweb,Fusion Bolt,G-Max Stun Shock,G-Max Volt Crash,Gigavolt Havoc,Ion Deluge,Magnet Rise,Magnetic Flux,Max Lightning,Nuzzle,Overdrive,Parabolic Charge,Pika Papow,Plasma Fists,Rising Voltage,Shock Wave,Spark,Stoked Sparksurfer,Supercell Slam,Thunder,Thunder Cage,Thunder Fang,Thunder Punch,Thunder Shock,Thunder Wave,Thunderbolt,Thunderclap,Volt Switch,Volt Tackle,Wild Charge,Wildbolt Storm,Zap Cannon,Zing Zap,Zippy Zap"
1120,Kilowattrel,Electric,70,70,60,"10,000,000 Volt Thunderbolt,Aura Wheel,Bolt Beak,Bolt Strike,Buzzy Buzz,Catastropika,Charge,Charge Beam,Discharge,Double Shock,Eerie Impulse,Electric Terrain,Electrify,Electro Ball,Electro Drift,Electro Shot,Electroweb,Fusion Bolt,G-Max Stun Shock,G-Max Volt Crash,Gigavolt Havoc,Ion Deluge,Magnet Rise,Magnetic Flux,Max Lightning,Nuzzle,Overdrive,Parabolic Charge,Pika Papow,Plasma Fists,Rising Voltage,Shock Wave,Spark,Stoked Sparksurfer,Supercell Slam,Thunder,Thunder Cage,Thunder Fang,Thunder Punch,Thunder Shock,Thunder Wave,Thunderbolt,Thunderclap,Volt Switch,Volt Tackle,Wild Charge,Wildbolt Storm,Zap Cannon,Zing Zap,Zippy Zap"
1121,Maschiff,Dark,60,78,60,"Assurance,Baddy Bad,Beat Up,Bite,Black Hole Eclipse,Brutal Swing,Ceaseless Edge,Comeuppance,Crunch,Dark Pulse,Dark Void,Darkest Lariat,Embargo,Fake Tears,False Surrender,Feint Attack,Fiery Wrath,Flatter,Fling,Foul Play,G-Max One Blow,G-Max Snooze,Hone Claws,Hyperspace Fury,Jaw Lock,Knock Off,Kowtow Cleave,Lash Out,Malicious Moonsault,Max Darkness,Memento,Nasty Plot,Night Daze,Night Slash,Obstruct,Parting Shot,Payback,Power Trip,Punishment,Pursuit,Quash,Ruination,Snarl,Snatch,Sucker Punch,Switcheroo,Taunt,Thief,Throat Chop,Topsy-Turvy,Torment,Wicked Blow,Wicked Torque"
1122,Mabosstiff,Dark,80,120,90,"Assurance,Baddy Bad,Beat Up,Bite,Black Hole Eclipse,Brutal Swing,Ceaseless Edge,Comeuppance,Crunch,Dark Pulse,Dark Void,Darkest Lariat,Embargo,Fake Tears,False Surrender,Feint Attack,Fiery Wrath,Flatter,Fling,Foul Play,G-Max One Blow,G-Max Snooze,Hone Claws,Hyperspace Fury,Jaw Lock,Knock Off,Kowtow Cleave,Lash Out,Malicious Moonsault,Max Darkness,Memento,Nasty Plot,Night Daze,Night Slash,Obstruct,Parting Shot,Payback,Power Trip,Punishment,Pursuit,Quash,Ruination,Snarl,Snatch,Sucker Punch,Switcheroo,Taunt,Thief,Throat Chop,Topsy-Turvy,Torment,Wicked Blow,Wicked Torque"
1123,Shroodle,Poison,40,65,35,"Acid,Acid Armor,Acid Downpour,Acid Spray,Baneful Bunker,Barb Barrage,Belch,Clear Smog,Coil,Corrosive Gas,Cross Poison,Dire Claw,G-Max Malodor,Gastro Acid,Gunk Shot,Malignant Chain,Max Ooze,Mortal Spin,Noxious Torque,Poison Fang,Poison Gas,Poison Jab,Poison Powder,Poison Sting,Poison Tail,Purify,Shell Side Arm,Sludge,Sludge Bomb,Sludge Wave,Smog,Toxic,Toxic Spikes,Toxic Thread,Venom Drench,Venoshock"
1124,Grafaiai,Poison,63,95,65,"Acid,Acid Armor,Acid Downpour,Acid Spray,Baneful Bunker,Barb Barrage,Belch,Clear Smog,Coil,Corrosive Gas,Cross Poison,Dire Claw,G-Max Malodor,Gastro Acid,Gunk Shot,Malignant Chain,Max Ooze,Mortal Spin,Noxious Torque,Poison Fang,Poison Gas,Poison Jab,Poison Powder,Poison Sting,Poison Tail,Purify,Shell Side Arm,Sludge,Sludge Bomb,Sludge Wave,Smog,Toxic,Toxic Spikes,Toxic Thread,Venom Drench,Venoshock"
1125,Bramblin,Grass,40,65,30,"Absorb,Apple Acid,Aromatherapy,Bloom Doom,Branch Poke,Bullet Seed,Chloroblast,Cotton Guard,Cotton Spore,Drum Beating,Energy Ball,Flower Trick,Forest's Curse,Frenzy Plant,G-Max Drum Solo,G-Max Sweetness,G-Max Tartness,G-Max Vine Lash,Giga Drain,Grass Knot,Grass Pledge,Grass Whistle,Grassy Glide,Grassy Terrain,Grav Apple,Horn Leech,Ingrain,Ivy Cudgel,Jungle Healing,Leaf Blade,Leaf Storm,Leaf Tornado,Leafage,Leech Seed,Magical Leaf,Matcha Gotcha,Max Overgrowth,Mega Drain,Needle Arm,Petal Blizzard,Petal Dance,Power Whip,Razor Leaf,Sappy Seed,Seed Bomb,Seed Flare,Sleep Powder,Snap Trap,Solar Beam,Solar Blade,Spicy Extract,Spiky Shield,Spore,Strength Sap,Stun Spore,Synthesis,Syrup Bomb,Trailblaze,Trop Kick,Vine Whip,Wood Hammer,Worry Seed"
